,epoch,train_loss,valid_loss,valid_acc,hidden_dim,layers,optimizer,lr,timestamp,source_file
7321,22,2.305827592468262,2.305133975982666,0.098,4,10,SGD,0.001,20250922_063858,history_hid4_layers10_optSGD_lr0.001_20250922_063858.pkl
7322,23,2.3054156581878664,2.304765087890625,0.098,4,10,SGD,0.001,20250922_063858,history_hid4_layers10_optSGD_lr0.001_20250922_063858.pkl
7323,24,2.305043524932861,2.304432080078125,0.098,4,10,SGD,0.001,20250922_063858,history_hid4_layers10_optSGD_lr0.001_20250922_063858.pkl
7324,25,2.3047067989349364,2.3041312801361085,0.098,4,10,SGD,0.001,20250922_063858,history_hid4_layers10_optSGD_lr0.001_20250922_063858.pkl
7325,26,2.3044016639709475,2.3038587520599365,0.098,4,10,SGD,0.001,20250922_063858,history_hid4_layers10_optSGD_lr0.001_20250922_063858.pkl
7326,27,2.3041247734069823,2.3036120590209963,0.098,4,10,SGD,0.001,20250922_063858,history_hid4_layers10_optSGD_lr0.001_20250922_063858.pkl
7327,28,2.3038732551574705,2.303387922668457,0.1135,4,10,SGD,0.001,20250922_063858,history_hid4_layers10_optSGD_lr0.001_20250922_063858.pkl
7328,29,2.303644499206543,2.303184750366211,0.1135,4,10,SGD,0.001,20250922_063858,history_hid4_layers10_optSGD_lr0.001_20250922_063858.pkl
7329,30,2.303436223220825,2.3029998809814454,0.1135,4,10,SGD,0.001,20250922_063858,history_hid4_layers10_optSGD_lr0.001_20250922_063858.pkl
7330,31,2.3032464332580567,2.30283145904541,0.1135,4,10,SGD,0.001,20250922_063858,history_hid4_layers10_optSGD_lr0.001_20250922_063858.pkl
7331,32,2.3030733016967773,2.3026782371520995,0.1135,4,10,SGD,0.001,20250922_063858,history_hid4_layers10_optSGD_lr0.001_20250922_063858.pkl
7332,33,2.302915303039551,2.3025385578155517,0.1135,4,10,SGD,0.001,20250922_063858,history_hid4_layers10_optSGD_lr0.001_20250922_063858.pkl
7333,34,2.302770962524414,2.3024111366271973,0.1135,4,10,SGD,0.001,20250922_063858,history_hid4_layers10_optSGD_lr0.001_20250922_063858.pkl
7334,35,2.3026390007019044,2.3022946922302245,0.1135,4,10,SGD,0.001,20250922_063858,history_hid4_layers10_optSGD_lr0.001_20250922_063858.pkl
7335,36,2.302518310546875,2.302188512802124,0.1135,4,10,SGD,0.001,20250922_063858,history_hid4_layers10_optSGD_lr0.001_20250922_063858.pkl
7336,37,2.302407851409912,2.302091686630249,0.1135,4,10,SGD,0.001,20250922_063858,history_hid4_layers10_optSGD_lr0.001_20250922_063858.pkl
7337,38,2.3023067016601564,2.302002667617798,0.1135,4,10,SGD,0.001,20250922_063858,history_hid4_layers10_optSGD_lr0.001_20250922_063858.pkl
7338,39,2.302214009857178,2.3019214183807373,0.1135,4,10,SGD,0.001,20250922_063858,history_hid4_layers10_optSGD_lr0.001_20250922_063858.pkl
7339,40,2.3021290840148927,2.3018471073150635,0.1135,4,10,SGD,0.001,20250922_063858,history_hid4_layers10_optSGD_lr0.001_20250922_063858.pkl
7340,41,2.302051195526123,2.301779019165039,0.1135,4,10,SGD,0.001,20250922_063858,history_hid4_layers10_optSGD_lr0.001_20250922_063858.pkl
7341,42,2.301979761123657,2.3017167755126953,0.1135,4,10,SGD,0.001,20250922_063858,history_hid4_layers10_optSGD_lr0.001_20250922_063858.pkl
7342,43,2.301914200592041,2.3016598068237304,0.1135,4,10,SGD,0.001,20250922_063858,history_hid4_layers10_optSGD_lr0.001_20250922_063858.pkl
7343,44,2.301854037857056,2.301607544708252,0.1135,4,10,SGD,0.001,20250922_063858,history_hid4_layers10_optSGD_lr0.001_20250922_063858.pkl
7344,45,2.301798773956299,2.30155959854126,0.1135,4,10,SGD,0.001,20250922_063858,history_hid4_layers10_optSGD_lr0.001_20250922_063858.pkl
7345,46,2.3017480377197264,2.3015156772613525,0.1135,4,10,SGD,0.001,20250922_063858,history_hid4_layers10_optSGD_lr0.001_20250922_063858.pkl
7346,47,2.3017014125823976,2.3014750907897947,0.1135,4,10,SGD,0.001,20250922_063858,history_hid4_layers10_optSGD_lr0.001_20250922_063858.pkl
7347,48,2.3016585899353026,2.301438135147095,0.1135,4,10,SGD,0.001,20250922_063858,history_hid4_layers10_optSGD_lr0.001_20250922_063858.pkl
7348,49,2.3016192024230957,2.30140419921875,0.1135,4,10,SGD,0.001,20250922_063858,history_hid4_layers10_optSGD_lr0.001_20250922_063858.pkl
7349,50,2.301583013534546,2.301373203277588,0.1135,4,10,SGD,0.001,20250922_063858,history_hid4_layers10_optSGD_lr0.001_20250922_063858.pkl
7350,1,1.5591195121765136,1.1219306257247925,0.6693,4,1,Adam,0.001,20250922_060143,history_hid4_layers1_optAdam_lr0.001_20250922_060143.pkl
7351,2,0.9723216239929199,0.8640489812850952,0.7516,4,1,Adam,0.001,20250922_060143,history_hid4_layers1_optAdam_lr0.001_20250922_060143.pkl
7352,3,0.8110165033340454,0.7627466756820679,0.7907,4,1,Adam,0.001,20250922_060143,history_hid4_layers1_optAdam_lr0.001_20250922_060143.pkl
7353,4,0.7328615079402924,0.7070257150650024,0.8106,4,1,Adam,0.001,20250922_060143,history_hid4_layers1_optAdam_lr0.001_20250922_060143.pkl
7354,5,0.68647017121315,0.6728334614753723,0.8222,4,1,Adam,0.001,20250922_060143,history_hid4_layers1_optAdam_lr0.001_20250922_060143.pkl
7355,6,0.6564416116714478,0.6502042671203613,0.8277,4,1,Adam,0.001,20250922_060143,history_hid4_layers1_optAdam_lr0.001_20250922_060143.pkl
7356,7,0.635585970878601,0.6340691286087036,0.8324,4,1,Adam,0.001,20250922_060143,history_hid4_layers1_optAdam_lr0.001_20250922_060143.pkl
7357,8,0.6200472172737121,0.6219648159980774,0.8365,4,1,Adam,0.001,20250922_060143,history_hid4_layers1_optAdam_lr0.001_20250922_060143.pkl
7358,9,0.6078248171806335,0.6125396734237671,0.8394,4,1,Adam,0.001,20250922_060143,history_hid4_layers1_optAdam_lr0.001_20250922_060143.pkl
7359,10,0.59790630402565,0.6047576714515686,0.8416,4,1,Adam,0.001,20250922_060143,history_hid4_layers1_optAdam_lr0.001_20250922_060143.pkl
7360,11,0.5895691064834595,0.5982198116302491,0.8435,4,1,Adam,0.001,20250922_060143,history_hid4_layers1_optAdam_lr0.001_20250922_060143.pkl
7361,12,0.582404081583023,0.5926778895378113,0.8444,4,1,Adam,0.001,20250922_060143,history_hid4_layers1_optAdam_lr0.001_20250922_060143.pkl
7362,13,0.5760884565830231,0.5878945030212402,0.846,4,1,Adam,0.001,20250922_060143,history_hid4_layers1_optAdam_lr0.001_20250922_060143.pkl
7363,14,0.5704957015514374,0.5835334674835205,0.8477,4,1,Adam,0.001,20250922_060143,history_hid4_layers1_optAdam_lr0.001_20250922_060143.pkl
7364,15,0.5653947166442871,0.5794741854667663,0.8485,4,1,Adam,0.001,20250922_060143,history_hid4_layers1_optAdam_lr0.001_20250922_060143.pkl
7365,16,0.5607216106891633,0.5758757120132446,0.8489,4,1,Adam,0.001,20250922_060143,history_hid4_layers1_optAdam_lr0.001_20250922_060143.pkl
7366,17,0.5564028691291809,0.5724934602737427,0.8497,4,1,Adam,0.001,20250922_060143,history_hid4_layers1_optAdam_lr0.001_20250922_060143.pkl
7367,18,0.5523244714736939,0.5694340653419495,0.8501,4,1,Adam,0.001,20250922_060143,history_hid4_layers1_optAdam_lr0.001_20250922_060143.pkl
7368,19,0.5485541664600372,0.5664319907188415,0.8511,4,1,Adam,0.001,20250922_060143,history_hid4_layers1_optAdam_lr0.001_20250922_060143.pkl
7369,20,0.5449923694610596,0.5637032814502716,0.8506,4,1,Adam,0.001,20250922_060143,history_hid4_layers1_optAdam_lr0.001_20250922_060143.pkl
7370,21,0.5415958089828491,0.5609569538593292,0.851,4,1,Adam,0.001,20250922_060143,history_hid4_layers1_optAdam_lr0.001_20250922_060143.pkl
7371,22,0.5383859731197357,0.5581429405212402,0.851,4,1,Adam,0.001,20250922_060143,history_hid4_layers1_optAdam_lr0.001_20250922_060143.pkl
7372,23,0.5352552876472473,0.555620777273178,0.8506,4,1,Adam,0.001,20250922_060143,history_hid4_layers1_optAdam_lr0.001_20250922_060143.pkl
7373,24,0.5322359515666961,0.5531825120449066,0.8505,4,1,Adam,0.001,20250922_060143,history_hid4_layers1_optAdam_lr0.001_20250922_060143.pkl
7374,25,0.5293701272964477,0.5509618716239929,0.8511,4,1,Adam,0.001,20250922_060143,history_hid4_layers1_optAdam_lr0.001_20250922_060143.pkl
7375,26,0.5266310503005981,0.5488601400375366,0.8508,4,1,Adam,0.001,20250922_060143,history_hid4_layers1_optAdam_lr0.001_20250922_060143.pkl
7376,27,0.5238944893836975,0.5467598012924194,0.8517,4,1,Adam,0.001,20250922_060143,history_hid4_layers1_optAdam_lr0.001_20250922_060143.pkl
7377,28,0.5213083336830139,0.5446077833175659,0.8532,4,1,Adam,0.001,20250922_060143,history_hid4_layers1_optAdam_lr0.001_20250922_060143.pkl
7378,29,0.5188036005020141,0.5426485121726989,0.8534,4,1,Adam,0.001,20250922_060143,history_hid4_layers1_optAdam_lr0.001_20250922_060143.pkl
7379,30,0.5163087230205536,0.5406077289581299,0.8539,4,1,Adam,0.001,20250922_060143,history_hid4_layers1_optAdam_lr0.001_20250922_060143.pkl
7380,31,0.5138955349445343,0.5385324129104614,0.8547,4,1,Adam,0.001,20250922_060143,history_hid4_layers1_optAdam_lr0.001_20250922_060143.pkl
7381,32,0.5114682182788849,0.5366329031467437,0.8544,4,1,Adam,0.001,20250922_060143,history_hid4_layers1_optAdam_lr0.001_20250922_060143.pkl
7382,33,0.5090963949680328,0.5346873627662658,0.8551,4,1,Adam,0.001,20250922_060143,history_hid4_layers1_optAdam_lr0.001_20250922_060143.pkl
7383,34,0.5067240407466889,0.5329735080242157,0.8559,4,1,Adam,0.001,20250922_060143,history_hid4_layers1_optAdam_lr0.001_20250922_060143.pkl
7384,35,0.5044011901378631,0.5312464846611022,0.8564,4,1,Adam,0.001,20250922_060143,history_hid4_layers1_optAdam_lr0.001_20250922_060143.pkl
7385,36,0.5021566020488739,0.5294616287231445,0.8569,4,1,Adam,0.001,20250922_060143,history_hid4_layers1_optAdam_lr0.001_20250922_060143.pkl
7386,37,0.4999450635433197,0.5278477554798127,0.8584,4,1,Adam,0.001,20250922_060143,history_hid4_layers1_optAdam_lr0.001_20250922_060143.pkl
7387,38,0.49785830783843993,0.5263478852272033,0.8584,4,1,Adam,0.001,20250922_060143,history_hid4_layers1_optAdam_lr0.001_20250922_060143.pkl
7388,39,0.49583290557861326,0.5250183287620545,0.8585,4,1,Adam,0.001,20250922_060143,history_hid4_layers1_optAdam_lr0.001_20250922_060143.pkl
7389,40,0.49384612245559695,0.523554874420166,0.8587,4,1,Adam,0.001,20250922_060143,history_hid4_layers1_optAdam_lr0.001_20250922_060143.pkl
7390,41,0.49193747453689574,0.5222038117408753,0.8587,4,1,Adam,0.001,20250922_060143,history_hid4_layers1_optAdam_lr0.001_20250922_060143.pkl
7391,42,0.4900579053401947,0.5208683807849884,0.8593,4,1,Adam,0.001,20250922_060143,history_hid4_layers1_optAdam_lr0.001_20250922_060143.pkl
7392,43,0.4882720301628113,0.5197119835853576,0.8588,4,1,Adam,0.001,20250922_060143,history_hid4_layers1_optAdam_lr0.001_20250922_060143.pkl
7393,44,0.48662405853271484,0.5185486805438996,0.858,4,1,Adam,0.001,20250922_060143,history_hid4_layers1_optAdam_lr0.001_20250922_060143.pkl
7394,45,0.48500852031707764,0.5175695620536804,0.859,4,1,Adam,0.001,20250922_060143,history_hid4_layers1_optAdam_lr0.001_20250922_060143.pkl
7395,46,0.4834991759300232,0.5166529540538788,0.8594,4,1,Adam,0.001,20250922_060143,history_hid4_layers1_optAdam_lr0.001_20250922_060143.pkl
7396,47,0.48204690356254576,0.515734845161438,0.8595,4,1,Adam,0.001,20250922_060143,history_hid4_layers1_optAdam_lr0.001_20250922_060143.pkl
7397,48,0.480631591463089,0.5149107134819031,0.8591,4,1,Adam,0.001,20250922_060143,history_hid4_layers1_optAdam_lr0.001_20250922_060143.pkl
7398,49,0.47928600072860716,0.5142712076187134,0.8579,4,1,Adam,0.001,20250922_060143,history_hid4_layers1_optAdam_lr0.001_20250922_060143.pkl
7399,50,0.477928706407547,0.5133858350276947,0.8571,4,1,Adam,0.001,20250922_060143,history_hid4_layers1_optAdam_lr0.001_20250922_060143.pkl
7400,1,1.1668385442733764,1.0783315760612489,0.636,10,1,Adam,0.1,20250922_095419,history_hid10_layers1_optAdam_lr0.1_20250922_095419.pkl
7401,2,1.0197709808349609,1.073279104232788,0.6166,10,1,Adam,0.1,20250922_095419,history_hid10_layers1_optAdam_lr0.1_20250922_095419.pkl
7402,3,1.025198099899292,0.9526272137641907,0.6436,10,1,Adam,0.1,20250922_095419,history_hid10_layers1_optAdam_lr0.1_20250922_095419.pkl
7403,4,0.9841909872055054,1.0291612571716309,0.6371,10,1,Adam,0.1,20250922_095419,history_hid10_layers1_optAdam_lr0.1_20250922_095419.pkl
7404,5,0.973741384601593,0.9808709415435791,0.6397,10,1,Adam,0.1,20250922_095419,history_hid10_layers1_optAdam_lr0.1_20250922_095419.pkl
7405,6,0.9614656308174133,1.044612293434143,0.6408,10,1,Adam,0.1,20250922_095419,history_hid10_layers1_optAdam_lr0.1_20250922_095419.pkl
7406,7,0.9516012142181397,1.1344248980522156,0.6398,10,1,Adam,0.1,20250922_095419,history_hid10_layers1_optAdam_lr0.1_20250922_095419.pkl
7407,8,0.9392984040260315,1.0589670137405396,0.6272,10,1,Adam,0.1,20250922_095419,history_hid10_layers1_optAdam_lr0.1_20250922_095419.pkl
7408,9,0.9545609603881836,1.0952304677009583,0.6424,10,1,Adam,0.1,20250922_095419,history_hid10_layers1_optAdam_lr0.1_20250922_095419.pkl
7409,10,0.9565440812110901,1.0219633209705352,0.6563,10,1,Adam,0.1,20250922_095419,history_hid10_layers1_optAdam_lr0.1_20250922_095419.pkl
7410,11,0.9834800233840942,1.1246226760864257,0.6337,10,1,Adam,0.1,20250922_095419,history_hid10_layers1_optAdam_lr0.1_20250922_095419.pkl
7411,12,0.97415616979599,1.0635550030708314,0.6456,10,1,Adam,0.1,20250922_095419,history_hid10_layers1_optAdam_lr0.1_20250922_095419.pkl
7412,13,0.9509746196746827,1.0509770864486694,0.6508,10,1,Adam,0.1,20250922_095419,history_hid10_layers1_optAdam_lr0.1_20250922_095419.pkl
7413,14,0.9493874245643615,0.9908950613975525,0.6613,10,1,Adam,0.1,20250922_095419,history_hid10_layers1_optAdam_lr0.1_20250922_095419.pkl
7414,15,0.9764084114074707,1.1294797220230102,0.6314,10,1,Adam,0.1,20250922_095419,history_hid10_layers1_optAdam_lr0.1_20250922_095419.pkl
7415,16,0.9621719673156738,1.2282387348175048,0.6353,10,1,Adam,0.1,20250922_095419,history_hid10_layers1_optAdam_lr0.1_20250922_095419.pkl
7416,17,0.9934599306106567,1.348268011856079,0.6215,10,1,Adam,0.1,20250922_095419,history_hid10_layers1_optAdam_lr0.1_20250922_095419.pkl
7417,18,1.0217366621971131,1.1450014365196228,0.6182,10,1,Adam,0.1,20250922_095419,history_hid10_layers1_optAdam_lr0.1_20250922_095419.pkl
7418,19,0.9814103378295899,1.089227465724945,0.6352,10,1,Adam,0.1,20250922_095419,history_hid10_layers1_optAdam_lr0.1_20250922_095419.pkl
7419,20,0.9922038213729858,1.132423483467102,0.6353,10,1,Adam,0.1,20250922_095419,history_hid10_layers1_optAdam_lr0.1_20250922_095419.pkl
7420,21,0.9592254981994629,1.0420556217193604,0.6474,10,1,Adam,0.1,20250922_095419,history_hid10_layers1_optAdam_lr0.1_20250922_095419.pkl
7421,22,0.9595408044815064,1.1742869403839111,0.6279,10,1,Adam,0.1,20250922_095419,history_hid10_layers1_optAdam_lr0.1_20250922_095419.pkl
7422,23,0.9762926704406738,1.134244666671753,0.6258,10,1,Adam,0.1,20250922_095419,history_hid10_layers1_optAdam_lr0.1_20250922_095419.pkl
7423,24,0.9436619227409363,1.076443424987793,0.6448,10,1,Adam,0.1,20250922_095419,history_hid10_layers1_optAdam_lr0.1_20250922_095419.pkl
7424,25,0.959243631362915,1.0582893836975098,0.6518,10,1,Adam,0.1,20250922_095419,history_hid10_layers1_optAdam_lr0.1_20250922_095419.pkl
7425,26,0.9500507056236267,1.091865289592743,0.6341,10,1,Adam,0.1,20250922_095419,history_hid10_layers1_optAdam_lr0.1_20250922_095419.pkl
7426,27,0.9756403577804565,1.0734295992851257,0.6398,10,1,Adam,0.1,20250922_095419,history_hid10_layers1_optAdam_lr0.1_20250922_095419.pkl
7427,28,0.9565739919662476,1.1052054628372192,0.6219,10,1,Adam,0.1,20250922_095419,history_hid10_layers1_optAdam_lr0.1_20250922_095419.pkl
7428,29,0.9872894930839539,1.1026089332580566,0.6384,10,1,Adam,0.1,20250922_095419,history_hid10_layers1_optAdam_lr0.1_20250922_095419.pkl
7429,30,0.9825857115745544,1.1262615906715394,0.657,10,1,Adam,0.1,20250922_095419,history_hid10_layers1_optAdam_lr0.1_20250922_095419.pkl
7430,31,0.9673466788291931,1.1271909530639648,0.6552,10,1,Adam,0.1,20250922_095419,history_hid10_layers1_optAdam_lr0.1_20250922_095419.pkl
7431,32,0.972789829826355,1.2903899744987488,0.5957,10,1,Adam,0.1,20250922_095419,history_hid10_layers1_optAdam_lr0.1_20250922_095419.pkl
7432,33,0.9795778001785278,1.1811761907577514,0.6347,10,1,Adam,0.1,20250922_095419,history_hid10_layers1_optAdam_lr0.1_20250922_095419.pkl
7433,34,1.0125665422439576,1.1533364713668823,0.6196,10,1,Adam,0.1,20250922_095419,history_hid10_layers1_optAdam_lr0.1_20250922_095419.pkl
7434,35,0.9602717365264892,1.169679468536377,0.6291,10,1,Adam,0.1,20250922_095419,history_hid10_layers1_optAdam_lr0.1_20250922_095419.pkl
7435,36,0.9973729196548462,1.2477984622955323,0.6,10,1,Adam,0.1,20250922_095419,history_hid10_layers1_optAdam_lr0.1_20250922_095419.pkl
7436,37,0.9852933935165405,1.1189700602531434,0.6478,10,1,Adam,0.1,20250922_095419,history_hid10_layers1_optAdam_lr0.1_20250922_095419.pkl
7437,38,0.9526236992835998,1.1229709036827087,0.6359,10,1,Adam,0.1,20250922_095419,history_hid10_layers1_optAdam_lr0.1_20250922_095419.pkl
7438,39,0.9678518857002258,1.2988952022552491,0.6336,10,1,Adam,0.1,20250922_095419,history_hid10_layers1_optAdam_lr0.1_20250922_095419.pkl
7439,40,0.9684658091545105,1.2804044942855834,0.6218,10,1,Adam,0.1,20250922_095419,history_hid10_layers1_optAdam_lr0.1_20250922_095419.pkl
7440,41,1.0044507634162902,1.6208902042388915,0.6223,10,1,Adam,0.1,20250922_095419,history_hid10_layers1_optAdam_lr0.1_20250922_095419.pkl
7441,42,1.0322690011978148,1.2129190530776977,0.6194,10,1,Adam,0.1,20250922_095419,history_hid10_layers1_optAdam_lr0.1_20250922_095419.pkl
7442,43,0.9815208974838256,1.1561036306381225,0.6319,10,1,Adam,0.1,20250922_095419,history_hid10_layers1_optAdam_lr0.1_20250922_095419.pkl
7443,44,0.9759484571456909,1.214761227607727,0.6326,10,1,Adam,0.1,20250922_095419,history_hid10_layers1_optAdam_lr0.1_20250922_095419.pkl
7444,45,1.0148830373764037,1.4536787826538087,0.6106,10,1,Adam,0.1,20250922_095419,history_hid10_layers1_optAdam_lr0.1_20250922_095419.pkl
7445,46,1.0231100440979004,1.1724534595489502,0.6361,10,1,Adam,0.1,20250922_095419,history_hid10_layers1_optAdam_lr0.1_20250922_095419.pkl
7446,47,0.9452648315429687,1.2725520881652832,0.617,10,1,Adam,0.1,20250922_095419,history_hid10_layers1_optAdam_lr0.1_20250922_095419.pkl
7447,48,0.9995438292503357,1.203230468940735,0.595,10,1,Adam,0.1,20250922_095419,history_hid10_layers1_optAdam_lr0.1_20250922_095419.pkl
7448,49,0.9877530982971191,1.1142431903839112,0.646,10,1,Adam,0.1,20250922_095419,history_hid10_layers1_optAdam_lr0.1_20250922_095419.pkl
7449,50,1.001705120754242,1.2433534106254578,0.6396,10,1,Adam,0.1,20250922_095419,history_hid10_layers1_optAdam_lr0.1_20250922_095419.pkl
7450,1,2.321044290161133,2.3203075824737547,0.1135,6,3,SGD,0.001,20250922_073243,history_hid6_layers3_optSGD_lr0.001_20250922_073243.pkl
7451,2,2.3184150382995607,2.3178270751953125,0.1135,6,3,SGD,0.001,20250922_073243,history_hid6_layers3_optSGD_lr0.001_20250922_073243.pkl
7452,3,2.3160701961517334,2.315559859085083,0.1135,6,3,SGD,0.001,20250922_073243,history_hid6_layers3_optSGD_lr0.001_20250922_073243.pkl
7453,4,2.313888283538818,2.3134011322021486,0.1135,6,3,SGD,0.001,20250922_073243,history_hid6_layers3_optSGD_lr0.001_20250922_073243.pkl
7454,5,2.311760919189453,2.311231538772583,0.1135,6,3,SGD,0.001,20250922_073243,history_hid6_layers3_optSGD_lr0.001_20250922_073243.pkl
7455,6,2.309553497314453,2.3088666007995604,0.1135,6,3,SGD,0.001,20250922_073243,history_hid6_layers3_optSGD_lr0.001_20250922_073243.pkl
7456,7,2.307069578552246,2.3061456268310545,0.1135,6,3,SGD,0.001,20250922_073243,history_hid6_layers3_optSGD_lr0.001_20250922_073243.pkl
7457,8,2.3043277225494383,2.303334457397461,0.1135,6,3,SGD,0.001,20250922_073243,history_hid6_layers3_optSGD_lr0.001_20250922_073243.pkl
7458,9,2.301637837982178,2.3007605949401855,0.1135,6,3,SGD,0.001,20250922_073243,history_hid6_layers3_optSGD_lr0.001_20250922_073243.pkl
7459,10,2.29917405128479,2.298403956222534,0.1135,6,3,SGD,0.001,20250922_073243,history_hid6_layers3_optSGD_lr0.001_20250922_073243.pkl
7460,11,2.296845905303955,2.29610099029541,0.1135,6,3,SGD,0.001,20250922_073243,history_hid6_layers3_optSGD_lr0.001_20250922_073243.pkl
7461,12,2.2945325885772707,2.2937590515136717,0.1136,6,3,SGD,0.001,20250922_073243,history_hid6_layers3_optSGD_lr0.001_20250922_073243.pkl
7462,13,2.2921833938598635,2.2913770751953124,0.1147,6,3,SGD,0.001,20250922_073243,history_hid6_layers3_optSGD_lr0.001_20250922_073243.pkl
7463,14,2.289800564575195,2.2889316513061524,0.121,6,3,SGD,0.001,20250922_073243,history_hid6_layers3_optSGD_lr0.001_20250922_073243.pkl
7464,15,2.287342890167236,2.2863864532470703,0.1332,6,3,SGD,0.001,20250922_073243,history_hid6_layers3_optSGD_lr0.001_20250922_073243.pkl
7465,16,2.2847532272338866,2.283680986404419,0.1475,6,3,SGD,0.001,20250922_073243,history_hid6_layers3_optSGD_lr0.001_20250922_073243.pkl
7466,17,2.2819751663208008,2.280761610031128,0.1613,6,3,SGD,0.001,20250922_073243,history_hid6_layers3_optSGD_lr0.001_20250922_073243.pkl
7467,18,2.27895078125,2.2775578971862793,0.1731,6,3,SGD,0.001,20250922_073243,history_hid6_layers3_optSGD_lr0.001_20250922_073243.pkl
7468,19,2.275632292175293,2.274041817474365,0.1824,6,3,SGD,0.001,20250922_073243,history_hid6_layers3_optSGD_lr0.001_20250922_073243.pkl
7469,20,2.271986938095093,2.2701845870971677,0.2067,6,3,SGD,0.001,20250922_073243,history_hid6_layers3_optSGD_lr0.001_20250922_073243.pkl
7470,21,2.2679784648895263,2.2659422340393065,0.2357,6,3,SGD,0.001,20250922_073243,history_hid6_layers3_optSGD_lr0.001_20250922_073243.pkl
7471,22,2.2635401744842527,2.2612058307647707,0.2507,6,3,SGD,0.001,20250922_073243,history_hid6_layers3_optSGD_lr0.001_20250922_073243.pkl
7472,23,2.2585471626281737,2.2558479820251467,0.2651,6,3,SGD,0.001,20250922_073243,history_hid6_layers3_optSGD_lr0.001_20250922_073243.pkl
7473,24,2.252883543395996,2.2497352489471436,0.2999,6,3,SGD,0.001,20250922_073243,history_hid6_layers3_optSGD_lr0.001_20250922_073243.pkl
7474,25,2.246398822784424,2.2426953330993653,0.2965,6,3,SGD,0.001,20250922_073243,history_hid6_layers3_optSGD_lr0.001_20250922_073243.pkl
7475,26,2.23896233253479,2.2346634578704836,0.2856,6,3,SGD,0.001,20250922_073243,history_hid6_layers3_optSGD_lr0.001_20250922_073243.pkl
7476,27,2.2304813346862793,2.225550290679932,0.2756,6,3,SGD,0.001,20250922_073243,history_hid6_layers3_optSGD_lr0.001_20250922_073243.pkl
7477,28,2.220917500305176,2.2153416473388674,0.2649,6,3,SGD,0.001,20250922_073243,history_hid6_layers3_optSGD_lr0.001_20250922_073243.pkl
7478,29,2.2103487907409667,2.2041775157928467,0.2571,6,3,SGD,0.001,20250922_073243,history_hid6_layers3_optSGD_lr0.001_20250922_073243.pkl
7479,30,2.198782565307617,2.1919685989379882,0.2506,6,3,SGD,0.001,20250922_073243,history_hid6_layers3_optSGD_lr0.001_20250922_073243.pkl
7480,31,2.1861061981201173,2.1785777976989746,0.2453,6,3,SGD,0.001,20250922_073243,history_hid6_layers3_optSGD_lr0.001_20250922_073243.pkl
7481,32,2.1721906761169434,2.1638342891693116,0.2377,6,3,SGD,0.001,20250922_073243,history_hid6_layers3_optSGD_lr0.001_20250922_073243.pkl
7482,33,2.156937099456787,2.1477397312164306,0.2315,6,3,SGD,0.001,20250922_073243,history_hid6_layers3_optSGD_lr0.001_20250922_073243.pkl
7483,34,2.1404167457580567,2.1304167488098145,0.225,6,3,SGD,0.001,20250922_073243,history_hid6_layers3_optSGD_lr0.001_20250922_073243.pkl
7484,35,2.1227681716918947,2.112044603729248,0.2199,6,3,SGD,0.001,20250922_073243,history_hid6_layers3_optSGD_lr0.001_20250922_073243.pkl
7485,36,2.1041561527252197,2.0927843719482424,0.2178,6,3,SGD,0.001,20250922_073243,history_hid6_layers3_optSGD_lr0.001_20250922_073243.pkl
7486,37,2.084749174118042,2.072853963470459,0.2156,6,3,SGD,0.001,20250922_073243,history_hid6_layers3_optSGD_lr0.001_20250922_073243.pkl
7487,38,2.0647549266815184,2.0524340995788575,0.2145,6,3,SGD,0.001,20250922_073243,history_hid6_layers3_optSGD_lr0.001_20250922_073243.pkl
7488,39,2.0442891372680663,2.0316506427764893,0.2142,6,3,SGD,0.001,20250922_073243,history_hid6_layers3_optSGD_lr0.001_20250922_073243.pkl
7489,40,2.0234298515319824,2.0105420295715333,0.2155,6,3,SGD,0.001,20250922_073243,history_hid6_layers3_optSGD_lr0.001_20250922_073243.pkl
7490,41,2.002252676010132,1.98917822265625,0.218,6,3,SGD,0.001,20250922_073243,history_hid6_layers3_optSGD_lr0.001_20250922_073243.pkl
7491,42,1.980789218711853,1.9675129871368409,0.2205,6,3,SGD,0.001,20250922_073243,history_hid6_layers3_optSGD_lr0.001_20250922_073243.pkl
7492,43,1.9590272518157958,1.9455366510391234,0.2236,6,3,SGD,0.001,20250922_073243,history_hid6_layers3_optSGD_lr0.001_20250922_073243.pkl
7493,44,1.936964277267456,1.923193766975403,0.2294,6,3,SGD,0.001,20250922_073243,history_hid6_layers3_optSGD_lr0.001_20250922_073243.pkl
7494,45,1.9145547328948975,1.900438130569458,0.2378,6,3,SGD,0.001,20250922_073243,history_hid6_layers3_optSGD_lr0.001_20250922_073243.pkl
7495,46,1.8917166090011597,1.8771598804473877,0.2467,6,3,SGD,0.001,20250922_073243,history_hid6_layers3_optSGD_lr0.001_20250922_073243.pkl
7496,47,1.8683136184692384,1.853202193069458,0.257,6,3,SGD,0.001,20250922_073243,history_hid6_layers3_optSGD_lr0.001_20250922_073243.pkl
7497,48,1.8441399450302125,1.8283230197906495,0.2752,6,3,SGD,0.001,20250922_073243,history_hid6_layers3_optSGD_lr0.001_20250922_073243.pkl
7498,49,1.8189595001220704,1.8022785373687744,0.2915,6,3,SGD,0.001,20250922_073243,history_hid6_layers3_optSGD_lr0.001_20250922_073243.pkl
